<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2024.11.07;10:30:00;6110.168;6115.024;6103.693;6106.930;18189;53343;1
2024.11.07;10:35:00;6106.391;6107.470;6093.441;6104.233;28625;90199;1
2024.11.07;10:40:00;6104.233;6108.549;6094.520;6103.693;16875;53881;1
2024.11.07;10:45:00;6103.693;6107.470;6098.297;6100.995;14273;46337;1
2024.11.07;10:50:00;6100.995;6106.391;6097.218;6102.074;10852;37918;1
2024.11.07;10:55:00;6102.074;6105.312;6096.678;6104.772;9571;31302;1
2024.11.07;11:00:00;6104.772;6108.010;6092.901;6092.901;16365;57481;1
2024.11.07;11:05:00;6093.441;6103.693;6091.822;6102.074;14874;51178;1
2024.11.07;11:10:00;6101.535;6109.628;6100.456;6109.628;10863;38305;1
2024.11.07;11:15:00;6109.089;6119.880;6109.089;6119.341;14581;50160;1
2024.11.07;11:20:00;6119.880;6124.197;6116.643;6118.262;13702;53159;1
2024.11.07;11:25:00;6118.262;6121.499;6114.485;6117.182;9924;32592;1
2024.11.07;11:30:00;6116.643;6126.355;6114.485;6125.816;14407;51192;1
2024.11.07;11:35:00;6125.276;6127.434;6116.103;6123.657;13691;45691;1
2024.11.07;11:40:00;6123.118;6126.355;6110.707;6111.247;13577;47596;1
2024.11.07;11:45:00;6111.247;6122.039;6111.247;6121.499;9427;29346;1
2024.11.07;11:50:00;6121.499;6122.039;6111.247;6113.405;8469;29965;1
2024.11.07;11:55:00;6113.945;6122.578;6112.326;6119.880;8188;30008;1
2024.11.07;12:00:00;6119.880;6122.578;6113.945;6117.182;8142;31657;1
2024.11.07;12:05:00;6117.182;6118.262;6112.326;6112.866;6054;24231;1
2024.11.07;12:10:00;6112.866;6115.024;6111.247;6113.945;5295;22780;1
2024.11.07;12:15:00;6114.485;6117.722;6108.549;6110.707;8504;35765;1
2024.11.07;12:20:00;6110.707;6113.945;6110.168;6111.787;4507;21810;1
2024.11.07;12:25:00;6111.787;6113.945;6106.391;6113.405;7543;29440;1
2024.11.07;12:30:00;6113.405;6124.197;6111.787;6122.039;9337;32654;1
2024.11.07;12:35:00;6122.039;6127.434;6120.959;6124.736;6671;26010;1
2024.11.07;12:40:00;6124.736;6139.845;6122.578;6138.226;12355;45698;1
2024.11.07;12:45:00;6138.765;6144.161;6133.370;6133.909;11201;41098;1
2024.11.07;12:50:00;6134.449;6138.765;6132.830;6134.449;7528;26033;1
2024.11.07;12:55:00;6134.449;6139.305;6131.211;6138.765;8548;28625;1
2024.11.07;13:00:00;6139.305;6151.715;6137.686;6149.017;16665;68436;1
2024.11.07;13:05:00;6149.017;6152.255;6145.240;6145.780;8754;29234;1
2024.11.07;13:10:00;6145.780;6157.651;6143.082;6156.572;10419;35975;1
2024.11.07;13:15:00;6156.032;6164.665;6154.953;6163.046;12499;48369;1
2024.11.07;13:20:00;6163.046;6179.234;6160.888;6170.061;17691;63091;1
2024.11.07;13:25:00;6169.521;6170.061;6153.874;6162.507;15721;56862;1
2024.11.07;13:30:00;6162.507;6166.284;6160.349;6161.967;6859;21036;1
2024.11.07;13:35:00;6161.967;6177.615;6161.428;6173.838;9461;34517;1
2024.11.07;13:40:00;6174.378;6175.996;6156.032;6157.111;11541;42130;1
2024.11.07;13:45:00;6157.111;6164.126;6156.032;6163.046;6201;20131;1
2024.11.07;13:50:00;6163.586;6168.442;6161.428;6165.744;7254;24930;1
2024.11.07;13:55:00;6165.744;6168.442;6160.349;6167.363;4669;14659;1
2024.11.07;14:00:00;6167.903;6171.140;6163.046;6163.586;5518;19410;1
2024.11.07;14:05:00;6163.586;6167.903;6163.046;6165.744;3244;10912;1
2024.11.07;14:10:00;6165.744;6166.284;6153.874;6154.953;9422;32229;1
2024.11.07;14:15:00;6154.953;6161.428;6153.334;6156.032;7276;27261;1
2024.11.07;14:20:00;6156.032;6156.032;6145.780;6147.938;13532;56777;1
2024.11.07;14:25:00;6147.938;6166.284;6146.320;6161.428;10887;43760;1
2024.11.07;14:30:00;6160.888;6178.155;6156.032;6173.298;24268;119825;1
2024.11.07;14:35:00;6173.838;6184.090;6168.442;6183.011;15387;57077;1
2024.11.07;14:40:00;6183.011;6183.550;6168.442;6178.155;14232;52980;1
2024.11.07;14:45:00;6178.155;6179.773;6169.521;6176.536;10043;35363;1
2024.11.07;14:50:00;6176.536;6189.486;6174.378;6181.392;14283;47324;1
2024.11.07;14:55:00;6180.852;6181.932;6168.442;6177.075;11492;38030;1
2024.11.07;15:00:00;6177.075;6179.234;6170.061;6172.219;5564;18070;1
2024.11.07;15:05:00;6172.759;6179.234;6170.601;6173.298;5449;21483;1
2024.11.07;15:10:00;6173.838;6181.392;6172.219;6179.773;6053;20944;1
2024.11.07;15:15:00;6180.313;6182.471;6175.996;6177.615;5066;15337;1
2024.11.07;15:20:00;6177.615;6184.090;6174.378;6184.090;4873;15671;1
2024.11.07;15:25:00;6183.550;6184.090;6174.917;6177.615;5928;20991;1
2024.11.07;15:30:00;6177.615;6178.694;6167.903;6167.903;5743;20866;1
2024.11.07;15:35:00;6168.442;6171.140;6165.205;6170.061;6013;22079;1
2024.11.07;15:40:00;6170.061;6172.219;6165.744;6165.744;4664;16799;1
2024.11.07;15:45:00;6165.744;6167.903;6163.046;6164.126;5118;21332;1
2024.11.07;15:50:00;6164.665;6164.665;6147.399;6149.017;13523;59471;1
2024.11.07;15:55:00;6149.017;6154.953;6138.226;6142.003;12154;46030;1
2024.11.07;16:00:00;6142.003;6156.572;6137.147;6147.399;14595;51846;1
2024.11.07;16:05:00;6147.399;6148.478;6129.053;6140.384;17131;59069;1
2024.11.07;16:10:00;6140.384;6148.478;6138.765;6139.305;8462;26486;1
2024.11.07;16:15:00;6139.845;6142.003;6134.449;6134.988;6100;18832;1
2024.11.07;16:20:00;6134.988;6148.478;6133.909;6145.780;8403;26904;1
2024.11.07;16:25:00;6146.320;6148.478;6141.463;6144.701;4623;14284;1
2024.11.07;16:30:00;6144.701;6147.938;6139.305;6144.161;4616;19112;1
2024.11.07;16:35:00;6144.161;6145.780;6137.686;6142.003;5062;16125;1
2024.11.07;16:40:00;6142.003;6158.190;6140.924;6147.938;15296;49527;1
2024.11.07;16:45:00;6148.478;6149.017;6137.686;6140.924;9152;27328;1
2024.11.07;16:50:00;6140.384;6144.161;6137.686;6139.305;5875;17576;1
2024.11.07;16:55:00;6138.765;6139.305;6129.053;6137.686;8917;32128;1
2024.11.07;17:00:00;6137.147;6138.226;6130.672;6132.830;4687;12990;1
2024.11.07;17:05:00;6132.291;6137.686;6132.291;6137.686;4159;12485;1
2024.11.07;17:10:00;6137.686;6138.226;6127.434;6130.132;6302;21447;1
2024.11.07;17:15:00;6130.132;6133.909;6124.197;6127.974;7635;27418;1
2024.11.07;17:20:00;6128.514;6132.291;6124.197;6131.751;5007;16020;1
2024.11.07;17:25:00;6131.751;6138.226;6129.593;6136.607;5500;16829;1
2024.11.07;17:30:00;6137.147;6138.765;6134.988;6136.607;3330;10523;1
2024.11.07;17:35:00;6136.607;6140.384;6134.449;6134.988;3254;9939;1
2024.11.07;17:40:00;6134.988;6139.845;6134.988;6139.305;2243;8326;1
2024.11.07;17:45:00;6139.305;6150.636;6137.686;6149.557;5521;15750;1
2024.11.07;17:50:00;6150.097;6150.636;6144.701;6147.938;2312;6466;1
2024.11.07;17:55:00;6147.399;6160.888;6146.320;6156.032;6513;22267;1
2024.11.07;18:00:00;6155.492;6161.967;6155.492;6158.190;3062;9077;1
2024.11.07;18:05:00;6158.190;6161.428;6155.492;6157.111;1856;5485;1
2024.11.07;18:10:00;6157.111;6166.284;6155.492;6162.507;2572;7741;1
2024.11.07;18:15:00;6162.507;6163.046;6149.017;6151.176;4721;13261;1
2024.11.07;18:20:00;6151.176;6155.492;6150.097;6154.413;1179;3948;1
2024.11.07;18:25:00;6155.492;6158.730;6150.636;6158.730;916;6164;1
2024.11.08;09:00:00;6198.119;6209.450;6190.565;6206.752;38985;111244;1
2024.11.08;09:05:00;6207.292;6207.831;6192.723;6197.579;21958;64001;1
2024.11.08;09:10:00;6197.579;6211.608;6197.579;6206.213;21792;64869;1
2024.11.08;09:15:00;6206.213;6208.910;6199.738;6204.594;15663;40912;1
2024.11.08;09:20:00;6204.054;6217.544;6204.054;6213.227;21441;63047;1
2024.11.08;09:25:00;6213.227;6218.083;6207.831;6210.529;15457;42058;1
2024.11.08;09:30:00;6210.529;6213.767;6205.673;6209.990;13520;36730;1
2024.11.08;09:35:00;6209.990;6214.846;6205.673;6213.227;12364;33984;1
2024.11.08;09:40:00;6212.688;6215.925;6208.371;6209.450;9922;28188;1
2024.11.08;09:45:00;6209.450;6214.306;6207.292;6214.306;8118;21193;1
2024.11.08;09:50:00;6213.767;6219.162;6209.450;6219.162;14142;41665;1
2024.11.08;09:55:00;6218.623;6220.242;6212.688;6213.227;11826;32906;1
2024.11.08;10:00:00;6213.227;6222.939;6212.688;6220.781;16771;49552;1
2024.11.08;10:05:00;6220.242;6225.637;6217.004;6225.637;13360;39898;1
2024.11.08;10:10:00;6225.098;6235.350;6222.939;6233.191;20316;66507;1
2024.11.08;10:15:00;6233.191;6236.429;6227.256;6228.335;16942;57889;1
2024.11.08;10:20:00;6228.875;6235.350;6228.335;6229.414;9865;36372;1
2024.11.08;10:25:00;6229.414;6229.954;6220.242;6220.242;17091;50581;1
2024.11.08;10:30:00;6220.781;6225.637;6218.623;6224.019;11989;40405;1
2024.11.08;10:35:00;6223.479;6226.177;6219.162;6220.781;10368;36999;1
2024.11.08;10:40:00;6221.321;6225.637;6215.925;6219.702;12471;40090;1
2024.11.08;10:45:00;6219.702;6222.400;6213.767;6221.321;12824;38705;1
2024.11.08;10:50:00;6220.781;6225.637;6218.623;6219.162;9517;29233;1
2024.11.08;10:55:00;6219.162;6224.558;6217.004;6224.558;6763;21167;1
2024.11.08;11:00:00;6224.019;6226.177;6213.767;6217.004;11955;35920;1
2024.11.08;11:05:00;6217.004;6217.544;6212.688;6215.925;9843;29775;1
2024.11.08;11:10:00;6215.925;6219.162;6213.767;6215.925;6274;20659;1
2024.11.08;11:15:00;6216.465;6220.781;6214.306;6218.623;8789;27246;1
2024.11.08;11:20:00;6218.083;6222.939;6215.925;6221.321;7820;24799;1
2024.11.08;11:25:00;6221.321;6224.558;6215.925;6215.925;8226;26551;1
2024.11.08;11:30:00;6215.925;6225.098;6214.306;6220.242;13806;50586;1
2024.11.08;11:35:00;6220.242;6229.954;6217.544;6229.414;13640;47497;1
2024.11.08;11:40:00;6229.414;6235.350;6228.335;6233.191;11873;44346;1
2024.11.08;11:45:00;6232.652;6235.889;6229.954;6235.350;7648;23499;1
2024.11.08;11:50:00;6234.810;6242.904;6233.191;6240.746;10643;34796;1
2024.11.08;11:55:00;6241.285;6243.983;6235.350;6238.048;8684;32362;1
2024.11.08;12:00:00;6238.587;6240.206;6232.112;6235.889;8234;27091;1
2024.11.08;12:05:00;6235.889;6238.587;6233.191;6233.731;5175;17349;1
2024.11.08;12:10:00;6233.731;6239.666;6232.652;6239.127;6502;24533;1
2024.11.08;12:15:00;6238.587;6247.220;6236.968;6245.062;11402;40072;1
2024.11.08;12:20:00;6245.062;6246.681;6241.285;6246.141;5586;17930;1
2024.11.08;12:25:00;6246.141;6250.458;6241.285;6243.983;10260;47842;1
2024.11.08;12:30:00;6243.983;6243.983;6240.206;6241.285;4199;13703;1
2024.11.08;12:35:00;6241.825;6245.602;6240.206;6243.443;6202;23412;1
2024.11.08;12:40:00;6243.443;6249.918;6241.285;6249.918;6632;22122;1
2024.11.08;12:45:00;6249.918;6251.537;6246.141;6248.300;7701;25438;1
2024.11.08;12:50:00;6248.839;6255.314;6248.300;6252.077;9167;38075;1
2024.11.08;12:55:00;6252.077;6255.314;6250.997;6252.077;4424;16659;1
2024.11.08;13:00:00;6252.077;6253.156;6249.379;6249.918;6056;26357;1
2024.11.08;13:05:00;6249.918;6250.997;6247.760;6249.918;5746;19843;1
2024.11.08;13:10:00;6249.918;6250.458;6246.681;6249.379;4116;15287;1
2024.11.08;13:15:00;6249.379;6250.997;6244.523;6244.523;4326;16420;1
2024.11.08;13:20:00;6245.062;6247.760;6243.443;6246.141;6179;21626;1
2024.11.08;13:25:00;6246.141;6247.760;6243.443;6244.523;2495;8065;1
2024.11.08;13:30:00;6245.062;6248.300;6242.364;6247.220;4780;20065;1
2024.11.08;13:35:00;6247.760;6256.393;6247.220;6255.854;8979;30564;1
2024.11.08;13:40:00;6255.314;6258.012;6250.997;6251.537;8349;29505;1
2024.11.08;13:45:00;6251.537;6251.537;6244.523;6246.141;6893;23807;1
2024.11.08;13:50:00;6246.141;6247.760;6243.983;6247.220;4073;13546;1
2024.11.08;13:55:00;6246.681;6259.091;6246.141;6259.091;9003;33915;1
2024.11.08;14:00:00;6258.552;6260.710;6250.458;6252.077;10990;41439;1
2024.11.08;14:05:00;6252.077;6252.616;6248.300;6248.839;4740;18001;1
2024.11.08;14:10:00;6248.839;6258.012;6248.300;6255.314;6832;26293;1
2024.11.08;14:15:00;6255.314;6258.552;6252.616;6253.695;6443;26244;1
2024.11.08;14:20:00;6253.156;6255.314;6246.681;6247.220;7332;31152;1
2024.11.08;14:25:00;6247.760;6256.393;6242.904;6254.775;11647;48626;1
2024.11.08;14:30:00;6254.235;6255.314;6247.760;6250.997;5948;23986;1
2024.11.08;14:35:00;6250.997;6252.077;6248.300;6248.839;3544;15700;1
2024.11.08;14:40:00;6249.379;6250.997;6246.141;6248.300;3576;13649;1
2024.11.08;14:45:00;6248.839;6248.839;6243.983;6246.681;4498;16972;1
2024.11.08;14:50:00;6246.681;6247.220;6238.587;6239.666;8328;33499;1
2024.11.08;14:55:00;6239.127;6242.904;6235.350;6238.048;7873;29194;1
2024.11.08;15:00:00;6238.048;6243.443;6237.508;6237.508;5863;22928;1
2024.11.08;15:05:00;6237.508;6238.587;6226.177;6231.033;12462;48584;1
2024.11.08;15:10:00;6231.573;6236.429;6223.479;6233.731;11212;38003;1
2024.11.08;15:15:00;6233.731;6237.508;6231.033;6235.889;5973;20302;1
2024.11.08;15:20:00;6235.350;6241.285;6234.810;6238.587;5692;19627;1
2024.11.08;15:25:00;6239.127;6242.904;6237.508;6240.206;4839;18818;1
2024.11.08;15:30:00;6239.666;6240.746;6232.112;6236.429;7210;27697;1
2024.11.08;15:35:00;6236.429;6238.587;6234.810;6235.350;2638;9111;1
2024.11.08;15:40:00;6235.889;6239.127;6233.191;6237.508;4259;14927;1
2024.11.08;15:45:00;6237.508;6241.825;6236.429;6236.968;4190;14401;1
2024.11.08;15:50:00;6236.968;6238.587;6233.191;6236.968;4415;17534;1
2024.11.08;15:55:00;6236.968;6238.048;6226.717;6229.414;7066;27483;1
2024.11.08;16:00:00;6228.875;6231.573;6225.098;6229.954;6594;23751;1
2024.11.08;16:05:00;6229.954;6232.112;6226.717;6227.796;4331;14612;1
2024.11.08;16:10:00;6228.335;6231.033;6226.177;6226.717;2621;8212;1
2024.11.08;16:15:00;6226.717;6228.335;6219.162;6220.781;6738;25307;1
2024.11.08;16:20:00;6221.321;6222.400;6217.544;6221.860;4714;19010;1
2024.11.08;16:25:00;6221.321;6222.939;6218.623;6219.162;2380;8750;1
2024.11.08;16:30:00;6219.162;6220.781;6217.544;6219.162;3408;12600;1
2024.11.08;16:35:00;6219.162;6221.860;6212.148;6212.688;7651;29180;1
2024.11.08;16:40:00;6212.688;6215.925;6206.752;6208.910;7341;28955;1
2024.11.08;16:45:00;6208.910;6209.990;6205.673;6209.450;4258;15811;1
2024.11.08;16:50:00;6208.910;6210.529;6200.817;6202.436;6739;25500;1
2024.11.08;16:55:00;6202.436;6205.133;6198.119;6201.356;5685;17974;1
2024.11.08;17:00:00;6201.356;6205.673;6199.198;6200.277;5869;21173;1
2024.11.08;17:05:00;6200.277;6204.054;6199.198;6202.975;3942;13281;1
2024.11.08;17:10:00;6202.975;6204.054;6195.961;6197.579;5034;18005;1
2024.11.08;17:15:00;6197.579;6198.119;6188.407;6193.263;8025;27473;1
2024.11.08;17:20:00;6192.723;6194.342;6188.407;6190.025;4486;15507;1
2024.11.08;17:25:00;6189.486;6197.579;6186.248;6195.961;7949;29226;1
2024.11.08;17:30:00;6195.961;6202.436;6190.025;6201.356;7250;26076;1
2024.11.08;17:35:00;6200.817;6204.594;6197.579;6199.198;4456;14829;1
2024.11.08;17:40:00;6199.198;6200.817;6193.802;6200.277;4535;14625;1
2024.11.08;17:45:00;6200.277;6204.594;6198.659;6201.896;3501;10449;1
2024.11.08;17:50:00;6201.896;6201.896;6198.119;6200.277;2243;6461;1
2024.11.08;17:55:00;6200.277;6201.356;6196.500;6199.198;2570;7549;1
2024.11.08;18:00:00;6199.198;6201.356;6198.119;6200.277;1372;3806;1
2024.11.08;18:05:00;6200.277;6201.356;6198.659;6199.738;988;3460;1
2024.11.08;18:10:00;6199.198;6202.975;6198.119;6202.975;1260;4409;1
2024.11.08;18:15:00;6202.975;6214.846;6201.896;6211.608;4538;16766;1
2024.11.08;18:20:00;6211.069;6212.688;6207.292;6212.148;1421;6781;1
2024.11.08;18:25:00;6212.148;6215.385;6208.910;6212.688;1222;8743;1
2024.11.11;09:00:00;6245.062;6253.695;6240.206;6246.681;24868;70906;1
2024.11.11;09:05:00;6246.681;6249.918;6238.587;6248.300;19203;53943;1
2024.11.11;09:10:00;6248.839;6250.458;6241.825;6243.983;10130;27204;1
2024.11.11;09:15:00;6243.983;6256.393;6243.983;6253.695;15671;45680;1
2024.11.11;09:20:00;6253.695;6256.933;6248.300;6251.537;14834;47872;1
2024.11.11;09:25:00;6251.537;6256.393;6248.300;6248.300;9222;28194;1
2024.11.11;09:30:00;6248.300;6266.106;6248.300;6264.487;22684;75265;1
2024.11.11;09:35:00;6265.026;6271.501;6263.947;6268.264;16971;58449;1
2024.11.11;09:40:00;6267.724;6275.818;6266.106;6274.199;13809;49404;1
2024.11.11;09:45:00;6274.739;6281.214;6272.041;6279.055;14984;52493;1
2024.11.11;09:50:00;6279.595;6282.832;6274.199;6282.293;14313;47366;1
2024.11.11;09:55:00;6282.293;6283.912;6276.897;6276.897;9405;31544;1
2024.11.11;10:00:00;6276.897;6284.991;6275.278;6277.437;17666;56154;1
2024.11.11;10:05:00;6277.437;6280.674;6273.120;6280.674;14273;44598;1
2024.11.11;10:10:00;6280.674;6283.372;6276.897;6280.674;10538;32292;1
2024.11.11;10:15:00;6280.674;6287.149;6279.055;6279.595;14126;45339;1
2024.11.11;10:20:00;6280.135;6283.372;6276.358;6282.293;11833;37174;1
2024.11.11;10:25:00;6282.832;6288.228;6282.293;6283.372;11193;36288;1
2024.11.11;10:30:00;6283.372;6284.451;6276.358;6279.055;10405;34520;1
2024.11.11;10:35:00;6278.516;6281.214;6272.041;6272.581;14185;44981;1
2024.11.11;10:40:00;6272.581;6277.976;6271.501;6273.660;10929;37270;1
2024.11.11;10:45:00;6273.660;6274.739;6265.566;6266.645;13957;44531;1
2024.11.11;10:50:00;6267.185;6267.724;6262.329;6265.026;10954;33929;1
2024.11.11;10:55:00;6265.026;6269.883;6262.868;6269.343;8860;26696;1
2024.11.11;11:00:00;6269.343;6275.818;6267.724;6269.343;14921;44972;1
2024.11.11;11:05:00;6269.883;6271.501;6263.408;6266.645;9282;27679;1
2024.11.11;11:10:00;6266.106;6268.804;6263.408;6264.487;5203;15689;1
2024.11.11;11:15:00;6264.487;6267.185;6256.393;6258.012;14491;41814;1
2024.11.11;11:20:00;6258.552;6260.170;6253.156;6255.854;11000;33071;1
2024.11.11;11:25:00;6255.854;6255.854;6248.300;6251.537;10870;35836;1
2024.11.11;11:30:00;6252.077;6259.631;6250.997;6258.552;10982;35430;1
2024.11.11;11:35:00;6258.012;6262.329;6255.854;6261.249;8858;28894;1
2024.11.11;11:40:00;6261.249;6261.789;6250.997;6257.472;11234;34167;1
2024.11.11;11:45:00;6257.472;6262.868;6253.695;6256.393;10393;33171;1
2024.11.11;11:50:00;6256.393;6258.012;6252.077;6254.775;6524;22285;1
2024.11.11;11:55:00;6254.775;6271.501;6254.775;6271.501;16796;63862;1
2024.11.11;12:00:00;6271.501;6275.278;6260.710;6262.329;13917;47801;1
2024.11.11;12:05:00;6261.789;6266.645;6259.091;6265.026;8421;28056;1
2024.11.11;12:10:00;6264.487;6266.645;6261.789;6263.408;4238;13382;1
2024.11.11;12:15:00;6263.408;6263.947;6255.314;6257.472;8311;24236;1
2024.11.11;12:20:00;6257.472;6259.631;6252.616;6253.156;5092;17014;1
2024.11.11;12:25:00;6253.156;6255.854;6250.997;6253.695;6112;21695;1
2024.11.11;12:30:00;6254.235;6258.552;6250.997;6257.472;5699;20321;1
2024.11.11;12:35:00;6258.012;6259.631;6252.616;6254.235;4691;14620;1
2024.11.11;12:40:00;6254.235;6259.631;6253.695;6257.472;3441;10107;1
2024.11.11;12:45:00;6257.472;6262.868;6256.933;6256.933;6394;22218;1
2024.11.11;12:50:00;6257.472;6265.026;6255.854;6259.631;7603;27552;1
2024.11.11;12:55:00;6259.091;6260.170;6255.314;6255.854;3774;12669;1
2024.11.11;13:00:00;6255.854;6259.091;6252.616;6252.616;5542;20758;1
2024.11.11;13:05:00;6252.616;6253.695;6248.839;6250.458;5832;21193;1
2024.11.11;13:10:00;6250.458;6250.997;6246.141;6247.760;5669;18389;1
2024.11.11;13:15:00;6248.300;6250.997;6247.760;6249.379;2952;8425;1
2024.11.11;13:20:00;6249.379;6251.537;6246.681;6247.760;3296;10852;1
2024.11.11;13:25:00;6247.760;6249.918;6247.220;6249.379;1944;6503;1
2024.11.11;13:30:00;6249.379;6251.537;6248.839;6248.839;2357;7576;1
2024.11.11;13:35:00;6248.839;6249.918;6246.681;6247.760;2266;8526;1
2024.11.11;13:40:00;6248.300;6248.300;6244.523;6245.062;4944;18444;1
2024.11.11;13:45:00;6245.062;6248.839;6244.523;6244.523;3199;12223;1
2024.11.11;13:50:00;6245.062;6246.141;6239.666;6239.666;6417;25606;1
2024.11.11;13:55:00;6239.666;6243.443;6238.048;6242.364;5771;23595;1
2024.11.11;14:00:00;6241.825;6242.904;6240.206;6241.825;2423;9608;1
2024.11.11;14:05:00;6241.825;6242.904;6239.127;6239.127;2544;9880;1
2024.11.11;14:10:00;6239.127;6239.666;6233.191;6238.587;8978;33919;1
2024.11.11;14:15:00;6238.587;6238.587;6231.573;6232.652;5629;19215;1
2024.11.11;14:20:00;6232.652;6235.889;6232.112;6234.810;3187;11614;1
2024.11.11;14:25:00;6234.810;6238.048;6233.731;6236.968;4037;15547;1
2024.11.11;14:30:00;6236.968;6238.587;6233.731;6234.271;4430;15753;1
2024.11.11;14:35:00;6234.810;6235.889;6233.191;6234.810;3096;13342;1
2024.11.11;14:40:00;6234.810;6239.127;6232.652;6236.968;5681;20691;1
2024.11.11;14:45:00;6236.968;6238.587;6236.429;6238.048;2129;6579;1
2024.11.11;14:50:00;6238.048;6238.048;6233.191;6234.810;3688;15549;1
2024.11.11;14:55:00;6234.810;6236.968;6232.112;6235.350;3890;15729;1
2024.11.11;15:00:00;6235.350;6238.048;6235.350;6237.508;2524;9658;1
2024.11.11;15:05:00;6237.508;6238.587;6234.271;6235.889;2008;6583;1
2024.11.11;15:10:00;6235.350;6235.889;6233.191;6234.810;2229;8276;1
2024.11.11;15:15:00;6234.810;6235.350;6233.191;6233.731;2221;8867;1
2024.11.11;15:20:00;6233.191;6241.825;6232.652;6241.285;7325;27347;1
2024.11.11;15:25:00;6241.285;6242.904;6236.968;6239.666;5636;19615;1
2024.11.11;15:30:00;6239.666;6240.206;6235.889;6235.889;3946;15362;1
2024.11.11;15:35:00;6236.429;6236.429;6229.414;6234.810;8378;35172;1
2024.11.11;15:40:00;6234.810;6236.429;6233.191;6234.271;2891;11021;1
2024.11.11;15:45:00;6234.810;6241.825;6233.731;6239.666;4675;16826;1
2024.11.11;15:50:00;6239.666;6239.666;6236.968;6236.968;3491;11363;1
2024.11.11;15:55:00;6237.508;6238.587;6234.810;6235.350;3539;10356;1
2024.11.11;16:00:00;6234.810;6239.127;6234.810;6238.048;3055;10959;1
2024.11.11;16:05:00;6238.048;6240.746;6237.508;6240.746;2128;6834;1
2024.11.11;16:10:00;6240.206;6242.904;6239.666;6240.746;3447;13118;1
2024.11.11;16:15:00;6241.285;6241.285;6238.048;6238.587;2217;10256;1
2024.11.11;16:20:00;6238.048;6238.587;6236.429;6238.048;2334;7604;1
2024.11.11;16:25:00;6238.048;6239.666;6236.968;6238.048;1497;4198;1
2024.11.11;16:30:00;6238.587;6242.364;6235.889;6239.666;3812;15084;1
2024.11.11;16:35:00;6239.666;6242.904;6238.587;6242.364;2602;10821;1
2024.11.11;16:40:00;6242.364;6242.904;6239.666;6241.825;2924;11957;1
2024.11.11;16:45:00;6241.285;6242.904;6234.810;6235.889;4536;18444;1
2024.11.11;16:50:00;6236.429;6239.666;6235.889;6239.666;3146;11832;1
2024.11.11;16:55:00;6239.666;6239.666;6236.429;6237.508;2118;9258;1
2024.11.11;17:00:00;6237.508;6237.508;6229.954;6231.573;5977;25013;1
2024.11.11;17:05:00;6232.112;6234.810;6231.033;6234.271;2769;9683;1
2024.11.11;17:10:00;6233.731;6235.350;6226.177;6227.256;6061;22976;1
2024.11.11;17:15:00;6227.256;6228.335;6222.400;6224.019;4609;17064;1
2024.11.11;17:20:00;6223.479;6225.098;6221.860;6224.019;2495;9786;1
2024.11.11;17:25:00;6224.019;6225.637;6222.400;6224.558;2556;9285;1
